# EntrezGeneId,ABAGeneSymbol
14613,Gja5
14615,Gja7
14616,Gja8
14617,Gja9
14618,Gjb1
14619,Gjb2
14620,Gjb3
14621,Gjb4
14622,Gjb5
14623,Gjb6
14625,Gykl1
14626,Gk2
14628,Ostm1
14629,Gclc
14630,Gclm
14632,Gli1
14633,Gli2
14634,Gli3
14635,Galk1
14645,Glul
14651,Hagh
14652,Glp1r
14654,Glra1
14657,Glra4
14658,Glrb
14659,Glrp1
14660,Gls
14661,Glud1
14663,Glycam1
14664,Slc6a9
14667,Gm2a
14670,Gna-rs1
14673,Gna12
14674,Gna13
14675,Gna14
14676,Gna15
14677,Gnai1
14678,Gnai2
14679,Gnai3
14680,Gnal
14681,Gnao1
14682,Gnaq
14683,Gnas
14685,Gnat1
14686,Gnat2
14687,Gnaz
14688,Gnb1
14693,Gnb2
14694,Gnb2l1
14695,Gnb3
14696,Gnb4
14697,Gnb5
14699,Gngt1
14700,Gng10
14701,Gng12
14702,Gng2
14704,Gng3
14705,Bscl2
14706,Gng4
14707,Gng5
14708,Gng7
14710,Gngt2
14711,Gnmt
14712,Gnpat
14714,Gnrh1
14715,Gnrhr
14718,Got1
14719,Got2
14723,Gp1ba
14724,Gp1bb
14725,Lrp2
14726,Pdpn
14727,Gp49a
14728,Lilrb4
14731,Gpaa1
14732,Gpam
14733,Gpc1
14734,Gpc3
14735,Gpc4
14738,Gpr12
14739,Edg5
14744,Gpr65
14745,Edg2
14747,Cmklr1
14748,Gpr3
14755,Pigq
14756,Gpld1
14758,Gpm6b
14762,Gpr33
14763,Gpr37
14764,Gpr44
14765,Gpr50
14766,Gpr56
14767,Nmur1
14768,Lancl1
14772,Gprk2l
14773,Gprk5
14775,Gpx1
14776,Gpx2
14778,Gpx3
14780,Gpx5
14782,Gsr
14783,Grb10
14784,Grb2
14786,Grb7
14787,Rhpn1
14788,Gpr162
14789,Leprel2
14790,Grcc10
14791,Emg1
14792,Mboat5
14793,Cdca3
14794,Spsb2
14797,Aes
14799,Gria1
14800,Gria2
14802,Gria4
14803,Grid1
14804,Grid2
14805,Grik1
14806,Grik2
14807,Grik3
14809,Grik5
14810,Grin1
14811,Grin2a
14812,Grin2b
14813,Grin2c
14814,Grin2d
14815,Nr3c1
14816,Grm1
14823,Grm8
14824,Grn
14825,Cxcl1
14827,Pdia3
14828,Hspa5
14829,Grpr
14840,Gsg1
14841,Gsg2
14842,Gsh1
14843,Gsh2
14852,Gspt1
14853,Gspt2
14854,Gss
14859,Gsta3
14860,Gsta4
14862,Gstm1
14863,Gstm2
14864,Gstm3
14865,Gstm4
14866,Gstm5
14867,Gstm6
14870,Gstp1
14871,Gstt1
14872,Gstt2
14873,Gsto1
14874,Gstz1
14884,Gtf2h1
14885,Gtf2h4
14886,Gtf2i
14894,Gtl3
14897,Trip12
14904,Gtpbp1
14912,Nkx6-2
14913,Guca1a
14915,Guca2a
14916,Guca2b
14917,Gucy2c
14919,Gucy2e
14923,Guk1
14924,Magi1
14933,Gyk
14934,Gypa
14936,Gys1
14937,Gys3
14938,Gzma
14939,Gzmb
14943,Gzmf
14945,Gzmk
14950,H13
14955,H19
14957,Hist1h1d
14958,H1f0
14960,H2-Aa
14961,H2-Ab1
14962,Cfb
14963,H2-Bl
14964,H2-D1
14968,H2-Ea
14969,H2-Eb1
14976,H2-Ke2
14977,Slc39a7
14979,H2-Ke6
14985,H2-M10.1
14990,H2-M2
14991,H2-M3
14997,H2-M9
14998,H2-DMa
14999,H2-DMb1
15000,H2-DMb2
15001,H2-Oa
15002,H2-Ob
15007,H2-Q10
15019,H2-Q8
15024,H2-T10
15039,H2-T22
15040,H2-T23
15042,H2-T24
15043,H2-T3
15061,H28
15064,Mr1
15078,H3f3a
15081,H3f3b
15101,H60
15107,Hadhsc
15108,Hadh2
15109,Hal
15110,Hand1
15112,Hao1
15114,Hap1
15115,Hars
15116,Has1
15117,Has2
15118,Has3
15122,Hba-a1
15127,Hbb
15129,Hbb-b1
15130,Hbb-b2
15132,Hbb-bh1
15135,Hbb-y
15139,Hc
15159,Hccs
15160,Serpind1
15161,Hcfc1
15162,Hck
15163,Hcls1
15165,Hcn1
15166,Hcn2
15168,Hcn3
15170,Ptpn6
15171,Hcrt
15181,Hdac1
15182,Hdac2
15183,Hdac3
15184,Hdac5
15185,Hdac6
15186,Hdc
15191,Hdgf
15192,Hdgfl1
15193,Hdgfrp2
15194,Hdh
15199,Hebp1
15200,Hbegf
15202,Hemt1
15203,Heph
15204,Herc2
15205,Hes1
15206,Hes2
15207,Hes3
15211,Hexa
15212,Hexb
15213,Hey1
15214,Hey2
15216,Hfe
15218,Foxn1
15220,Foxq1
15221,Foxd3
15227,Foxf1a
15228,Foxg1
15233,Hgd
15234,Hgf
15235,Mst1
15239,Hgs
15242,Hhex
15245,Hhip
15247,Hiat1
15248,Hic1
15251,Hif1a
15254,Hint1
15257,Hipk1
15258,Hipk2
15259,Hipk3
15260,Hira
15267,Hist2h2aa1
15270,H2afx
15273,Hivep2
15275,Hk1
15277,Hk2
15284,Hlx1
15285,Hlxb9
15288,Hmbs
15289,Hmgb1
15312,Hmgn1
15331,Hmgn2
15353,Hmg20b
15354,Hmgb3
15356,Hmgcl
15357,Hmgcr
15360,Hmgcs2
15361,Hmga1
15364,Hmga2
15366,Hmmr
15368,Hmox1
15369,Hmox2
15370,Nr4a1
15371,Hmx1
15372,Hmx2
15373,Hmx3
15374,Hn1
15375,Foxa1
15376,Foxa2
15377,Foxa3
15378,Hnf4a
15379,Onecut1
15382,Hnrpa1
15384,Hnrpab
15387,Hnrpk
15388,Hnrpl
15394,Hoxa1
15395,Hoxa10
15396,Hoxa11
15399,Hoxa2
15400,Hoxa3
15401,Hoxa4
15402,Hoxa5
15403,Hoxa6
15404,Hoxa7
15405,Hoxa9
15407,Hoxb1
15408,Hoxb13
15410,Hoxb3
15412,Hoxb4
15413,Hoxb5
15414,Hoxb6
15415,Hoxb7
15416,Hoxb8
15417,Hoxb9
15421,Hoxc12
15422,Hoxc13
15423,Hoxc4
15424,Hoxc5
15426,Hoxc8
15427,Hoxc9
15429,Hoxd1
15430,Hoxd10
15432,Hoxd12
15433,Hoxd13
15434,Hoxd3
15436,Hoxd4
15437,Hoxd8
15438,Hoxd9
15439,Hp
15441,Hp1bp3
15442,Hpse
15444,Hpca
15445,Hpd
15446,Hpgd
15450,Lipc
15451,Hpn
15452,Hprt1
15458,Hpxn
15460,Hr
15461,Hras1
15463,Hrb
15464,Hrc
15465,Hrh1
15466,Hrh2
15467,Eif2ak1
15468,Prmt2
15469,Prmt1
15473,Hrsp12
15476,Hs3st1
15478,Hs3st3a1
15481,Hspa8
15482,Hspa1l
15483,Hsd11b1
15484,Hsd11b2
15485,Hsd17b1
15486,Hsd17b2
15488,Hsd17b4
15490,Hsd17b7
15492,Hsd3b1
15493,Hsd3b2
15495,Hsd3b4
15496,Hsd3b5
15497,Hsd3b6
15499,Hsf1
15500,Hsf2
15502,Dnaja1
15504,Dnajb3
15505,Hsp110
15507,Hspb1
15510,Hspd1
15512,Hspa2
15516,Hsp90ab1
15519,Hsp90aa1
15525,Hspa4
15526,Hspa9a
15528,Hspe1
15529,Sdc2
15531,Ndst1
15547,Htf9c
15550,Htr1a
15551,Htr1b
15552,Htr1d
15557,Htr1f
15558,Htr2a
15559,Htr2b
15560,Htr2c
15561,Htr3a
15562,Htr4
15563,Htr5a
15564,Htr5b
15565,Htr6
15566,Htr7
15567,Slc6a4
15568,Elavl1
15569,Elavl2
15571,Elavl3
15574,Hus1
15586,Hyal1
15587,Hyal2
15874,Iapp
15891,Ibsp
15893,Ica1
15894,Icam1
15896,Icam2
15898,Icam5
15900,Irf8
15901,Id1
15902,Id2
15903,Id3
15904,Id4
15925,Ide
15926,Idh1
15929,Idh3g
15930,Indo
15931,Ids
15932,Idua
15936,Ier2
15937,Ier3
15939,Ier5
15944,Irgm
15945,Cxcl10
15950,Ifi203
15951,Ifi204
15953,Ifi47
15957,Ifit1
15958,Ifit2
15959,Ifit3
15964,Ifna11
15967,Ifna4
15975,Ifnar1
15976,Ifnar2
15977,Ifnb1
15978,Ifng
15979,Ifngr1
15980,Ifngr2
15982,Ifrd1
15983,Ifrd2
15985,Cd79b
16000,Igf1
16001,Igf1r
16002,Igf2
16004,Igf2r
16005,Igfals
16006,Igfbp1
16007,Cyr61
16008,Igfbp2
16009,Igfbp3
16010,Igfbp4
16011,Igfbp5
16012,Igfbp6
16065,Igh-VS107
16068,Il18bp
16069,Igj
16120,Igk-V38
16145,Igtp
16147,Ihh
16149,Cd74
16150,Ikbkb
16151,Ikbkg
16153,Il10
16154,Il10ra
16155,Il10rb
16156,Il11
16157,Il11ra1
16158,Il11ra2
16159,Il12a
16160,Il12b
16161,Il12rb1
16162,Il12rb2
16163,Il13
16164,Il13ra1
16165,Il13ra2
16168,Il15
16169,Il15ra
16170,Il16
16171,Il17a
16172,Il17ra
16173,Il18
16174,Il18rap
16175,Il1a
16176,Il1b
16177,Il1r1
16178,Il1r2
16179,Irak1
16180,Il1rap
16181,Il1rn
16182,Il18r1
16184,Il2ra
16185,Il2rb
16186,Il2rg
16187,Il3
16189,Il4
16190,Il4ra
16191,Il5
16192,Il5ra
16193,Il6
16194,Il6ra
16195,Il6st
16196,Il7
16197,Il7r
16199,Il9r
16201,Ilf3
16202,Ilk
16204,Fabp6
16206,Lrig1
16210,Impact
16211,Kpnb1
16319,Incenp
16322,Inha
16323,Inhba
16324,Inhbb
16325,Inhbc
16328,Cep250
16329,Inpp1
16330,Inpp5b
16331,Inpp5d
16332,Inppl1
16333,Ins1
16334,Ins2
16337,Insr
16341,Eif3s6
16348,Invs
16351,Ipp
16362,Irf1
16363,Irf2
16364,Irf4
16365,Irg1
16367,Irs1
16369,Irs3
16370,Irs4
16371,Irx1
16372,Irx2
16391,Isgf3g
16392,Isl1
16396,Itch
16398,Itga2
16399,Itga2b
16400,Itga3
16402,Itga5
16403,Itga6
16404,Itga7
16407,Itgae
16408,Itgal
16409,Itgam
16410,Itgav
16411,Itgax
16412,Itgb1
16413,Itgb1bp1
16414,Itgb2
16415,Itgb2l
16416,Itgb3
16418,Itgb4bp
16419,Itgb5
16420,Itgb6
16421,Itgb7
16423,Cd47
16424,Itih1
16425,Itih2
16426,Itih3
16427,Itih4
16428,Itk
16430,Stt3a
16431,Itm2a
16432,Itm2b
16433,Cuzd1
16434,Itpa
16438,Itpr1
16439,Itpr2
16440,Itpr3
16443,Itsn1
16449,Jag1
16450,Jag2
16451,Jak1
16452,Jak2
16453,Jak3
16456,F11r
16467,Atcay
16468,Jarid2
16469,Jrk
16470,Ush1g
16475,Jub
16476,Jun
16477,Junb
16478,Jund1
16480,Jup
16485,Kcna1
16490,Kcna2
16491,Kcna3
16492,Kcna4
16493,Kcna5
16494,Kcna6
16495,Kcna7
16497,Kcnab1
16498,Kcnab2
16499,Kcnab3
16500,Kcnb1
16502,Kcnc1
16504,Kcnc3
16506,Kcnd1
16508,Kcnd2
16510,Kcnh1
16511,Kcnh2
16512,Kcnh3
16513,Kcnj10
16514,Kcnj11
16515,Kcnj12
16516,Kcnj15
16517,Kcnj16
16518,Kcnj2
16519,Kcnj3
16520,Kcnj4
16521,Kcnj5
16522,Kcnj6
16523,Kcnj8
16524,Kcnj9
16525,Kcnk1
16526,Kcnk2
16528,Kcnk4
16529,Kcnk5
16530,Kcnk7
16531,Kcnma1
16532,Kcnu1
16534,Kcnn4
16535,Kcnq1
16536,Kcnq2
16539,Kcns2
16541,Napsa
16542,Kdr
16543,Mdfic
16545,Kera
16548,Khk
16549,Khsrp
16551,Kif11
16552,Kif12
16553,Kif13a
16554,Kif13b
16558,Kif16b
16559,Kif17
16560,Kif1a
16561,Kif1b
16562,Kif1c
16563,Kif2a
16564,Kif21a
16565,Kif21b
16568,Kif3a
16569,Kif3b
16570,Kif3c
16571,Kif4
16572,Kif5a
16573,Kif5b
16574,Kif5c
16576,Kif7
16578,Kif9
16579,Kifap3
16581,Kifc2
16582,Kifc3
16588,Kin
16589,Uhmk1
16590,Kit
16591,Kl
16592,Fabp5
16593,Kns2
16594,Klc2
16596,Klf1
16597,Klf12
16598,Klf2
16599,Klf3
16600,Klf4
16601,Klf9
16615,Klk1b16
16618,Klk1b26
16621,Klkb1
16623,Klk1b1
16624,Klk1b8
16625,Serpina3c
16633,Klra2
16639,Klra8
16643,Klrd1
16644,Kng1
16646,Kpna1
16647,Kpna2
16648,Kpna3
16649,Kpna4
16650,Kpna6
16651,Sspn
16653,Kras
16656,Hivep3
16658,Mafb
16660,Krt31
16661,Krt10
16663,Krt13
16664,Krt14
16665,Krt15
16666,Krt16
16667,Krt17
16668,Krt18
16670,Krt32
16671,Krt33b
16672,Krt34
16673,Krt36
16675,Krt27
16678,Krt1
16680,Krt84
16681,Krt2
16682,Krt4
16687,Krt6a
16691,Krt8
16694,Krtap12-1
16699,Krtap13
16700,Krtap6-1
16701,Krtap6-2
16704,Krtap8-2
16706,Ksr1
16709,Ktn1
16716,Ky
16728,L1cam
16763,Lad1
16764,Aff3
16765,Stmn1
16768,Lag3
16769,Dsg4
16770,Lalba
16772,Lama1
16774,Lama3
16775,Lama4
16776,Lama5
16777,Lamb1-1
16779,Lamb2
16780,Lamb3
16782,Lamc2
16783,Lamp1
16784,Lamp2
16785,Rpsa
16790,Anpep
16792,Laptm5
16795,Large
16796,Lasp1
16797,Lat
16798,Lats1
16800,Arhgef2
16801,Arhgef1
16803,Lbp
16814,Lbx1
16815,Lbx2
16816,Lcat
16818,Lck
16819,Lcn2
16821,Lcn4
16822,Lcp2
16825,Ldb1
16826,Ldb2
16828,Ldha
16833,Ldhc
16834,Cog1
16835,Ldlr
16840,Lect1
16841,Lect2
16842,Lef1
16846,Lep
16847,Lepr
16852,Lgals1
16854,Lgals3
16855,Lgals4
16858,Lgals7
16859,Lgals9
16865,Lgtn
16867,Lhcgr
16869,Lhx1
16870,Lhx2
16872,Lhx4
16873,Lhx5
16874,Lhx6
16875,Lhx8
16876,Lhx9
16878,Lif
16880,Lifr
16881,Lig1
16882,Lig3
16885,Limk1
16886,Limk2
16889,Lip1
16890,Lipe
16891,Lipg
16897,Llgl1
16905,Lmna
16906,Lmnb1
16907,Lmnb2
16909,Lmo2
16911,Lmo4
16912,Psmb9
16913,Psmb8
16917,Lmx1b
16918,Mycl1
16922,Phyh
16923,Sh2b3
16924,Lnx1
16939,Lor
16948,Lox
16949,Loxl1
16950,Loxl3
16952,Anxa1
16956,Lpl
16963,Xcl1
16969,Zbtb7a
16970,Lrmp
16971,Lrp1
16973,Lrp5
16974,Lrp6
16975,Lrp8
16976,Lrpap1
16977,Lrrc23
16978,Lrrfip1
16979,Lrrn1
16980,Lrrn2
16981,Lrrn3
16985,Lsp1
16987,Lss
16988,Lst1
16992,Lta
16993,Lta4h
16994,Ltb
16995,Ltb4r1
16997,Ltbp2
16998,Ltbp3
17000,Ltbr
17001,Ltc4s
17002,Ltf
17005,Ltk
17022,Lum
17025,Alad
17035,Lxn
17058,Klrb1b
17059,Klrb1c
17060,Blnk
17063,Muc13
17064,Cd93
17067,Ly6c
17068,Ly6d
17069,Ly6e
17075,Tacstd1
17076,Ly75
17079,Cd180
17082,Il1rl1
17083,Tmed1
17084,Ly86
17085,Ly9
17086,Ncr1
17087,Ly96
17089,Lyar
17095,Lyl1
17096,Lyn
17101,Lyst
17105,Lyzs
17110,Lzp-s
17112,Tm4sf1
17113,M6pr
17116,Mab21l1
17117,Amacr
17118,Marcks
17119,Mxd1
17120,Mad1l1
17121,Mxd3
17122,Mxd4
17123,Madcam1
17125,Smad1
17126,Smad2
17127,Smad3
17128,Smad4
17129,Smad5
17130,Smad6
17131,Smad7
17133,Maff
17134,Mafg
17135,Mafk
17136,Mag
17140,Magea4
17147,Mageb3
17150,Mfap2
17151,Ccndbp1
17152,Mak
17153,Mal
17155,Man1a
17156,Man1a2
17158,Man2a1
17159,Man2b1
17160,Man2b2
17161,Maoa
17164,Mapkapk2
17165,Mapkapk5
17167,Marco
17168,Mare
17169,Mark3
17171,Mas1
17172,Ascl1
17173,Ascl2
17174,Masp1
17175,Masp2
17178,Fxyd3
17179,Matk
17180,Matn1
17181,Matn2
17182,Matn3
17183,Matn4
17184,Matr3
17187,Max
17188,Maz
17189,Mb
17190,Mbd1
17191,Mbd2
17192,Mbd3
17193,Mbd4
17194,Mbl1
17195,Mbl2
17196,Mbp
17199,Mc1r
17200,Mc2r
17201,Mc3r
17202,Mc4r
17203,Mc5r
17207,Mcf2l
17210,Mcl1
17215,Mcm3
17216,Mcm2
17217,Mcm4
17218,Mcm5
17219,Mcm6
17220,Mcm7
17221,Cd46
17222,Anapc1
17224,Mcpt1
17225,Mcpt2
17227,Mcpt4
17228,Cma1
17229,Mcpt6
17230,Tpsab1
17231,Mcpt8
17232,Mcpt9
17235,Smcp
17237,Mgrn1
17240,Mdfi
17242,Mdk
17245,Mdm1
17246,Mdm2
17248,Mdm4
17250,Abcc1
17251,Mds1
17252,Rdh11
17254,Slc3a2
17256,Mea1
17257,Mecp2
17258,Mef2a
17259,Mef2b
17260,Mef2c
17261,Mef2d
17263,Gtl2
17268,Meis1
17274,Rab8a
17276,Mela
17279,Melk
17281,Fyco1
17283,Men1
17285,Meox1
17286,Meox2
17287,Mep1a
17288,Mep1b
17289,Mertk
17292,Mesp1
17293,Mesp2
17294,Mest
17295,Met
17299,Mettl1
17300,Foxc1
17304,Mfge8
17305,Mfng
17306,Sypl2
17308,Mgat1
17309,Mgat3
17311,Kitl
17312,Mgl1
17313,Mgp
17314,Mgmt
17318,Mid1
17319,Mif
17329,Cxcl9
17330,Minpp1
17339,Mip
17341,Bhlhb8
17342,Mitf
17344,Pias2
17345,Mki67
17346,Mknk1
17347,Mknk2
17349,Mlf1
17350,Mlh1
17354,Mllt10
17355,Aff1
17356,Mllt4
17357,Marcksl1
17364,Trpm1
17380,Mme
17381,Mmp12
17384,Mmp10
17385,Mmp11
17386,Mmp13
17387,Mmp14
17388,Mmp15
17389,Mmp16
17390,Mmp2
17391,Mmp24
17392,Mmp3
17393,Mmp7
17394,Mmp8
17395,Mmp9
17420,Mnat1
17423,Ndst2
17425,Foxk1
17427,Mns1
17428,Mnt
17433,Mobp
17434,Mocs2
17436,Mod1
17441,Mog
17444,Grap2
17448,Mdh2
17449,Mdh1
17450,Morc1
17451,Mos
17454,Mov10
17463,Psmd7
17470,Cd200
17474,Clec4d
17475,Mpdz
17476,Mpeg1
17480,Mpl
17523,Mpo
17524,Mpp1
17527,Mpv17
17528,Mpz
17532,Mras
17533,Mrc1
17534,Mrc2
17535,Mre11a
17536,Mrg1
17537,Mrg2
17540,Mrvi1
17681,Msc
17685,Msh2
17686,Msh3
17687,Msh5
17688,Msh6
17690,Msi1
17691,Snf1lk
17692,Msl31
17695,Msmb
17698,Msn
17700,Gdf8
17701,Msx1
17702,Msx2
17703,Msx3
17713,Grpel1
17714,Grpel2
17718,mt-Nd3
17748,Mt1
17749,Polr2k
17751,Mt3
17754,Mtap1a
17755,Mtap1b
17756,Mtap2
17758,Mtap4
17760,Mtap6
17761,Mtap7
17762,Mapt
17764,Mtf1
17765,Mtf2
17766,Nudt1
17768,Mthfd2
17769,Mthfr
17771,Mtl5
17772,Mtm1
17775,Laptm4a
17776,Mast2
17777,Mttp
17826,Mtvr2
17827,Mtx1
17828,Muted
17829,Muc1
17830,Muc10
17836,Mug1
17841,Mup2
17843,Mup4
17844,Mup5
17846,Commd1
17847,Usp34
17850,Mut
17855,Mvk
17857,Mx1
17858,Mx2
17859,Mxi1
17863,Myb
17865,Mybl2
17868,Mybpc3
17869,Myc
17870,Mycs
17872,Myd116
17873,Gadd45b
17874,Myd88
17876,Myef2
17877,Myf5
17878,Myf6
17880,Myh11
17883,Myh3
17884,Myh4
17886,Myh9
17896,Myl4
17897,Myl3
17898,Myl7
17901,Myl1
17904,Myl6
17906,Myl2
17907,Mylpf
17909,Myo10
17910,Myo15
17912,Myo1b
17913,Myo1c
17916,Myo1f
17918,Myo5a
17919,Myo5b
17920,Myo6
17921,Myo7a
17925,Myo9b
17926,Myoc
17927,Myod1
17928,Myog
17930,Myom2
17931,Ppp1r12a
17932,Myt1
17933,Myt1l
17936,Nab1
17937,Nab2
17938,Naca
17939,Naga
17940,Birc1a
17951,Birc1e
17952,Birc1f
17954,Nap1l2
17955,Nap1l4
17957,Napb
17960,Nat1
17961,Nat2
17962,Nat3
17965,Nbl1
17966,Nbr1
17967,Ncam1
17968,Ncam2
17969,Ncf1
17970,Ncf2
17972,Ncf4
17973,Nck1
17974,Nck2
17975,Ncl
17977,Ncoa1
17978,Ncoa2
17979,Ncoa3
17984,Ndn
17986,Ndph
17988,Ndrg1
17991,Ndufa2
17992,Ndufa4
17993,Ndufs4
17995,Ndufv1
17996,Neb
17997,Nedd1
17999,Nedd4
18000,Sept2
18002,Nedd8
18003,Nedd9
18004,Nek1
18005,Nek2
18007,Neo1
18008,Nes
18010,Neu1
18011,Neurl
18012,Neurod1
18013,Neurod2
18014,Neurog1
18015,Nf1
18016,Nf2
18018,Nfatc1
18019,Nfatc2
18020,Nfatc2ip
18021,Nfatc3
18022,Nfe2
18023,Nfe2l1
18024,Nfe2l2
18025,Nfe2l3
18027,Nfia
18028,Nfib
18029,Nfic
18030,Nfil3
18032,Nfix
18033,Nfkb1
18034,Nfkb2
18035,Nfkbia
18036,Nfkbib
18037,Nfkbie
18038,Nfkbil1
18039,Nefl
18040,Nef3
18041,Nfs1
18044,Nfya
18045,Nfyb
18046,Nfyc
18049,Ngfb
18053,Ngfr
18054,Ngp
18071,Nhlh1
18072,Nhlh2
18073,Nid1
18074,Nid2
18080,Nin
18081,Ninj1
18082,Nipsnap1
18087,Nktr
18088,Nkx2-2
18091,Nkx2-5
18094,Nkx2-9
18095,Nkx3-1
18099,Nlk
18100,Mrpl40
18101,Nmbr
18102,Nme1
18103,Nme2
18104,Nqo1
18105,Nqo2
18107,Nmt1
18108,Nmt2
18109,Mycn
18111,Nnat
18113,Nnmt
18114,Nnp1
18115,Nnt
18117,Cox4nb
18119,Nodal
18120,Mrpl49
18121,Nog
18124,Nr4a3
18125,Nos1
18126,Nos2
18127,Nos3
18128,Notch1
18129,Notch2
18130,Ints6
18131,Notch3
18132,Notch4
18133,Nov
18134,Nova1
18139,Zfml
18140,Uhrf1
18141,Nup50
18142,Npas1
18143,Npas2
18145,Npc1
18146,Npdc1
18150,Npm3
18152,Npn1
18155,Pnoc
18158,Nppb
18159,Nppc
18160,Npr1
18162,Npr3
18163,Ctnnd2
18164,Nptx1
18166,Npy1r
18167,Npy2r
18168,Npy5r
18169,Npy6r
18171,Nr1i2
18173,Slc11a1
18174,Slc11a2
18175,Nrap
18176,Nras
18181,Nrf1
18183,Nrg3
18185,Nrl
18186,Nrp1
18187,Nrp2
18188,Nrtn
18189,Nrxn1
18191,Nrxn3
18192,Nsccn1
18193,Nsd1
18194,Nsdhl
18195,Nsf
18196,Nsg1
18197,Nsg2
18198,Musk
18201,Nsmaf
18203,Ntan1
18205,Ntf3
18207,Nthl1
18208,Ntn1
18209,Ntn2l
18211,Ntrk1
18212,Ntrk2
18213,Ntrk3
18214,Ddr2
18216,Ntsr1
18217,Ntsr2
18220,Nucb1
18221,Nudc
18222,Numb
18223,Numbl
18226,Nup62
18227,Nr4a2
18230,Nxn
18231,Nxph1
18232,Nxph2
18241,Gpr143
18242,Oat
18245,Oaz1
18247,Oaz2
18249,Obp1a
18256,Oc90
18260,Ocln
18261,Ocm
18263,Odc1
18285,Odf1
18286,Odf2
18291,Nobox
18292,Og9x
18293,Ogdh
18294,Ogg1
18295,Ogn
18300,Oit1
18301,Fxyd5
18302,Oit3
18310,Olfr13
18312,Olfr15
18313,Olfr16
18316,Olfr19
18317,Olfr2
18322,Olfr24
18328,Olfr3
18329,Olfr30
18330,Olfr31
18331,Olfr32
18365,Olfr64
18368,Olfr67
18377,Omg
18378,Omp
18383,Tnfrsf11b
18386,Oprd1
18387,Oprk1
18389,Oprl1
18390,Oprm1
18391,Oprs1
18392,Orc1l
18393,Orc2l
18400,Slc22a18
18405,Orm1
18406,Orm2
18408,Slc25a15
18412,Sqstm1
18413,Osm
18414,Osmr
18415,Hspa4l
18416,Otc
18417,Cldn11
18419,Otog
18420,Otp
18422,Ott
18423,Otx1
18429,Oxt
18430,Oxtr
18431,p
18432,Mybbp1a
18436,P2rx1
18438,P2rx4
18439,P2rx7
18440,P2rxl1
18441,P2ry1
18442,P2ry2
18451,P4ha1
18452,P4ha2
18453,P4hb
18457,Pldn
18458,Pabpc1
18459,Pabpc2
18472,Pafah1b1
18475,Pafah1b2
18476,Pafah1b3
18477,Prdx1
18478,Pah
18479,Pak1
18481,Pak3
18483,Palm
18484,Pam
18488,Cntn3
18489,Pap
18491,Pappa
18503,Pax1
18504,Pax2
18505,Pax3
18506,Pax4
18507,Pax5
18508,Pax6
18509,Pax7
18510,Pax8
18511,Pax9
18514,Pbx1
18515,Pbx2
18516,Pbx3
18518,Igbp1
18519,Pcaf
18526,Pcdh10
18530,Pcdh8
18534,Pck1
18536,Pcm1
18537,Pcmt1
18538,Pcna
18541,Pcnt
18542,Pcolce
18545,Pcp2
18546,Pcp4
18548,Pcsk1
18549,Pcsk2
18550,Furin
18551,Pcsk4
18552,Pcsk5
18553,Pcsk6
18554,Pcsk7
18555,Pctk1
18557,Pctk3
18559,Pctp
18563,Pcx
18566,Pdcd1
18567,Pdcd2
18569,Pdcd4
18570,Pdcd6
18571,Pdcd6ip
18572,Pdcd11
18573,Pde1a
18574,Pde1b
18575,Pde1c
18576,Pde3b
18577,Pde4a
18578,Pde4b
18582,Pde6d
18583,Pde7a
18584,Pde8a
18585,Pde9a
18587,Pde6b
18588,Pde6g
18590,Pdgfa
18591,Pdgfb
18595,Pdgfra
18596,Pdgfrb
18597,Pdha1
18598,Pdha2
18599,Padi1
18600,Padi2
18601,Padi3
18602,Padi4
18604,Pdk2
18605,Enpp1
18606,Enpp2
18607,Pdpk1
18609,Ipf1
18610,Pdyn
18611,Pea15
18612,Etv4
18613,Pecam1
18616,Peg3
18617,Rhox5
18618,Pemt
18619,Penk1
18624,Pepd
18626,Per1
18627,Per2
18628,Per3
18630,Pet2
18631,Pex11a
18632,Pex11b
18633,Pex16
18634,Pex7
18636,Cfp
18637,Pfdn2
18639,Pfkfb1
18640,Pfkfb2
18641,Pfkl
18642,Pfkm
18643,Pfn1
18645,Pfn2
18646,Prf1
18647,Pftk1
18648,Pgam1
18654,Pgf
18655,Pgk1
18663,Pgk2
18667,Pgr
18669,Abcb1b
18670,Abcb4
18671,Abcb1a
18673,Phb
18674,Slc25a3
18675,Phex
18676,Phf2
18679,Phka1
18682,Phkg1
18685,Phtf1
18686,Phxr1
18689,Phxr4
18693,Pick1
18700,Piga
18701,Pigf
18703,Pigr
18704,Pik3c2a
18705,Pik3c2g
18706,Pik3ca
18707,Pik3cd
18708,Pik3r1
18709,Pik3r2
18710,Pik3r3
18711,Pip5k3
18712,Pim1
18715,Pim2
18716,Pip
18717,Pip5k1c
18718,Pip5k2a
18719,Pip5k1a
18720,Pip5k1b
18722,Pira1
18733,Lilrb3
18736,Pou1f1
18738,Pitpna
18739,Pitpnm1
18740,Pitx1
18741,Pitx2
18744,Pja1
18746,Pkm2
18747,Prkaca
18749,Prkacb
18750,Prkca
18751,Prkcb1
18752,Prkcc
18753,Prkcd
18754,Prkce
18755,Prkch
18759,Prkci
18760,Prkcm
18761,Prkcq
18762,Prkcz
18763,Pkd1
18764,Pkd2
18766,Pkdrej
18767,Pkia
18768,Pkib
18769,Pkig
18770,Pklr
18771,Pknox1
18772,Pkp1
18776,Csh2
18777,Lypla1
18778,Pla2g1b
